Date,Open,High,Low,Close,Adj Close,Volume,diff
2017-01-26,7164.39990234375,7184.7998046875,7151.2998046875,7161.5,7161.5,905662800,-2.89990234375
2017-01-27,7161.5,7184.7001953125,7150.7998046875,7184.5,7184.5,876491800,23.0
2017-01-30,7184.5,7184.7001953125,7105.7001953125,7118.5,7118.5,890006700,-66.0
2017-01-31,7118.5,7162.5,7099.2001953125,7099.2001953125,7099.2001953125,959011000,-19.2998046875
2017-02-01,7099.2001953125,7170.2001953125,7099.2001953125,7107.7001953125,7107.7001953125,785299200,8.5
2017-02-02,7107.7001953125,7163.89990234375,7093.60009765625,7140.7998046875,7140.7998046875,880030800,33.099609375
2017-02-03,7140.7998046875,7202.39990234375,7133.60009765625,7188.2998046875,7188.2998046875,786535500,47.5
2017-02-06,7188.2998046875,7208.7001953125,7165.2001953125,7172.2001953125,7172.2001953125,614802900,-16.099609375
2017-02-07,7172.2001953125,7227.2001953125,7159.60009765625,7186.2001953125,7186.2001953125,770251300,14.0
2017-02-08,7186.2001953125,7195.89990234375,7147.2001953125,7188.7998046875,7188.7998046875,935233800,2.599609375
2017-02-09,7188.7998046875,7238.7001953125,7183.10009765625,7229.5,7229.5,781741400,40.7001953125
2017-02-10,7229.5,7274.7998046875,7229.5,7258.7998046875,7258.7998046875,875649700,29.2998046875
2017-02-13,7258.7998046875,7298.5,7257.7001953125,7278.89990234375,7278.89990234375,645414300,20.10009765625
2017-02-14,7278.89990234375,7292.7001953125,7251.7998046875,7268.60009765625,7268.60009765625,756312200,-10.2998046875
2017-02-15,7268.60009765625,7313.39990234375,7268.60009765625,7302.39990234375,7302.39990234375,716447200,33.7998046875
2017-02-16,7302.39990234375,7302.39990234375,7260.7001953125,7277.89990234375,7277.89990234375,684054500,-24.5
2017-02-17,7277.89990234375,7307.10009765625,7253.2001953125,7300.0,7300.0,801785200,22.10009765625
2017-02-20,7300.0,7329.60009765625,7283.2998046875,7299.89990234375,7299.89990234375,635938500,-0.10009765625
2017-02-21,7299.89990234375,7319.0,7267.5,7274.7998046875,7274.7998046875,896954200,-25.10009765625
2017-02-22,7274.7998046875,7314.2998046875,7274.7001953125,7302.2998046875,7302.2998046875,1146291800,27.5
2017-02-23,7302.2998046875,7310.10009765625,7262.89990234375,7271.39990234375,7271.39990234375,1065322800,-30.89990234375
2017-02-24,7271.39990234375,7271.89990234375,7192.5,7243.7001953125,7243.7001953125,855350300,-27.69970703125
2017-02-27,7243.7001953125,7285.2001953125,7239.7001953125,7253.0,7253.0,831112100,9.2998046875
2017-02-28,7253.0,7284.2001953125,7246.60009765625,7263.39990234375,7263.39990234375,981918400,10.39990234375
2017-03-01,7263.39990234375,7383.10009765625,7263.39990234375,7382.89990234375,7382.89990234375,1035866400,119.5
2017-03-02,7382.89990234375,7394.60009765625,7372.7001953125,7382.39990234375,7382.39990234375,927106800,-0.5
2017-03-03,7382.39990234375,7382.39990234375,7353.60009765625,7374.2998046875,7374.2998046875,850603100,-8.10009765625
2017-03-06,7374.2998046875,7374.2998046875,7338.89990234375,7350.10009765625,7350.10009765625,738066600,-24.19970703125
2017-03-07,7350.10009765625,7363.7001953125,7335.2998046875,7339.0,7339.0,844760300,-11.10009765625
2017-03-08,7339.0,7354.5,7315.89990234375,7334.60009765625,7334.60009765625,866234700,-4.39990234375
2017-03-09,7334.60009765625,7336.2998046875,7263.60009765625,7315.0,7315.0,1045803400,-19.60009765625
2017-03-10,7315.0,7373.0,7315.0,7343.10009765625,7343.10009765625,919722100,28.10009765625
2017-03-13,7343.10009765625,7377.39990234375,7342.0,7367.10009765625,7367.10009765625,687295500,24.0
2017-03-14,7367.10009765625,7386.2001953125,7339.2998046875,7357.89990234375,7357.89990234375,842511400,-9.2001953125
2017-03-15,7357.89990234375,7383.2998046875,7357.60009765625,7368.60009765625,7368.60009765625,833084500,10.7001953125
2017-03-16,7368.60009765625,7444.60009765625,7368.60009765625,7416.0,7416.0,1082219200,47.39990234375
2017-03-17,7416.0,7447.0,7402.60009765625,7425.0,7425.0,1516668800,9.0
2017-03-20,7425.0,7433.7001953125,7400.0,7429.7998046875,7429.7998046875,611042100,4.7998046875
2017-03-21,7429.7998046875,7440.89990234375,7360.7001953125,7378.2998046875,7378.2998046875,846963600,-51.5
2017-03-22,7378.2998046875,7378.39990234375,7301.7998046875,7324.7001953125,7324.7001953125,904591800,-53.599609375
2017-03-23,7324.7001953125,7346.39990234375,7307.7001953125,7340.7001953125,7340.7001953125,786539600,16.0
2017-03-24,7340.7001953125,7351.60009765625,7322.89990234375,7336.7998046875,7336.7998046875,633190500,-3.900390625
2017-03-27,7336.7998046875,7336.7998046875,7255.7998046875,7293.5,7293.5,779235000,-43.2998046875
2017-03-28,7293.5,7349.60009765625,7285.7998046875,7343.39990234375,7343.39990234375,791143500,49.89990234375
2017-03-29,7343.39990234375,7373.7001953125,7313.89990234375,7373.7001953125,7373.7001953125,779343400,30.30029296875
2017-03-30,7373.7001953125,7384.7998046875,7340.2998046875,7369.5,7369.5,760967600,-4.2001953125
2017-03-31,7369.5,7369.60009765625,7322.89990234375,7322.89990234375,7322.89990234375,957012600,-46.60009765625
2017-04-03,7322.89990234375,7350.2998046875,7280.7998046875,7282.7001953125,7282.7001953125,746218600,-40.19970703125
2017-04-04,7282.7001953125,7324.60009765625,7282.7001953125,7321.7998046875,7321.7998046875,786153000,39.099609375
2017-04-05,7321.7998046875,7362.60009765625,7321.7998046875,7331.7001953125,7331.7001953125,749886800,9.900390625
2017-04-06,7331.7001953125,7331.7001953125,7258.10009765625,7303.2001953125,7303.2001953125,887193100,-28.5
2017-04-07,7303.2001953125,7349.39990234375,7284.7001953125,7349.39990234375,7349.39990234375,780587700,46.19970703125
2017-04-10,7349.39990234375,7359.2998046875,7337.0,7348.89990234375,7348.89990234375,668786200,-0.5
2017-04-11,7348.89990234375,7406.39990234375,7332.60009765625,7365.5,7365.5,796050600,16.60009765625
2017-04-12,7365.5,7402.39990234375,7348.7998046875,7349.0,7349.0,888411200,-16.5
2017-04-13,7349.0,7349.0,7298.89990234375,7327.60009765625,7327.60009765625,715928200,-21.39990234375
2017-04-18,7327.60009765625,7327.60009765625,7147.5,7147.5,7147.5,1039110900,-180.10009765625
2017-04-19,7147.5,7151.2001953125,7114.39990234375,7114.39990234375,7114.39990234375,1018754400,-33.10009765625
2017-04-20,7114.39990234375,7127.60009765625,7096.7998046875,7118.5,7118.5,830708700,4.10009765625
2017-04-21,7118.5,7134.5,7104.2001953125,7114.60009765625,7114.60009765625,896918700,-3.89990234375
2017-04-24,7114.60009765625,7273.89990234375,7114.60009765625,7264.7001953125,7264.7001953125,1027266000,150.10009765625
2017-04-25,7264.7001953125,7290.7998046875,7258.7001953125,7275.60009765625,7275.60009765625,835369300,10.89990234375
2017-04-26,7275.60009765625,7302.60009765625,7262.2998046875,7288.7001953125,7288.7001953125,860455200,13.10009765625
2017-04-27,7288.7001953125,7289.39990234375,7224.39990234375,7237.2001953125,7237.2001953125,1094741200,-51.5
2017-04-28,7237.2001953125,7243.2998046875,7197.2998046875,7203.89990234375,7203.89990234375,1148718800,-33.30029296875
2017-05-02,7203.89990234375,7254.2998046875,7203.89990234375,7250.10009765625,7250.10009765625,910924000,46.2001953125
2017-05-03,7250.10009765625,7250.10009765625,7218.60009765625,7234.5,7234.5,766336200,-15.60009765625
2017-05-04,7234.5,7280.7001953125,7226.10009765625,7248.10009765625,7248.10009765625,918713600,13.60009765625
2017-05-05,7248.10009765625,7297.39990234375,7222.7998046875,7297.39990234375,7297.39990234375,881277700,49.2998046875
2017-05-08,7297.39990234375,7322.2998046875,7285.7998046875,7300.89990234375,7300.89990234375,716672700,3.5
2017-05-09,7300.89990234375,7359.60009765625,7300.89990234375,7342.2001953125,7342.2001953125,707206200,41.30029296875
2017-05-10,7342.2001953125,7398.60009765625,7331.2998046875,7385.2001953125,7385.2001953125,822815300,43.0
2017-05-11,7385.2001953125,7396.2001953125,7369.2001953125,7386.60009765625,7386.60009765625,956757900,1.39990234375
2017-05-12,7386.60009765625,7435.39990234375,7381.7001953125,7435.39990234375,7435.39990234375,852716600,48.7998046875
2017-05-15,7435.39990234375,7460.2001953125,7434.2001953125,7454.39990234375,7454.39990234375,831966500,19.0
2017-05-16,7454.39990234375,7533.7001953125,7452.39990234375,7522.0,7522.0,1010009800,67.60009765625
2017-05-17,7522.0,7533.0,7478.89990234375,7503.5,7503.5,989995900,-18.5
2017-05-18,7503.5,7503.7001953125,7389.2998046875,7436.39990234375,7436.39990234375,981827100,-67.10009765625
2017-05-19,7436.39990234375,7480.2998046875,7436.39990234375,7470.7001953125,7470.7001953125,820231400,34.30029296875
2017-05-22,7470.7001953125,7518.10009765625,7470.7001953125,7496.2998046875,7496.2998046875,672758000,25.599609375
2017-05-23,7496.2998046875,7521.89990234375,7485.2998046875,7485.2998046875,7485.2998046875,678940100,-11.0
2017-05-24,7485.2998046875,7519.60009765625,7475.10009765625,7514.89990234375,7514.89990234375,823078300,29.60009765625
2017-05-25,7514.89990234375,7529.7001953125,7497.10009765625,7517.7001953125,7517.7001953125,620554600,2.80029296875
2017-05-26,7517.7001953125,7554.2001953125,7514.39990234375,7547.60009765625,7547.60009765625,773534000,29.89990234375
2017-05-30,7547.60009765625,7547.7001953125,7497.10009765625,7526.5,7526.5,737736400,-21.10009765625
2017-05-31,7526.5,7586.5,7519.7001953125,7520.0,7520.0,1864745500,-6.5
2017-06-01,7520.0,7558.60009765625,7518.2998046875,7543.7998046875,7543.7998046875,859764100,23.7998046875
2017-06-02,7543.7998046875,7599.0,7540.0,7547.60009765625,7547.60009765625,799553200,3.80029296875
2017-06-05,7547.60009765625,7562.0,7519.10009765625,7525.7998046875,7525.7998046875,606693000,-21.80029296875
2017-06-06,7525.7998046875,7527.60009765625,7502.7998046875,7525.0,7525.0,842102100,-0.7998046875
2017-06-07,7525.0,7555.60009765625,7476.2998046875,7478.60009765625,7478.60009765625,874514700,-46.39990234375
2017-06-08,7478.60009765625,7489.7001953125,7450.0,7450.0,7450.0,867765500,-28.60009765625
2017-06-09,7450.0,7545.10009765625,7449.7001953125,7527.2998046875,7527.2998046875,1079740000,77.2998046875
2017-06-12,7527.2998046875,7540.5,7483.60009765625,7511.89990234375,7511.89990234375,691742100,-15.39990234375
2017-06-13,7511.89990234375,7540.10009765625,7491.89990234375,7500.39990234375,7500.39990234375,759155200,-11.5
2017-06-14,7500.39990234375,7545.10009765625,7474.39990234375,7474.39990234375,7474.39990234375,943048700,-26.0
2017-06-15,7474.39990234375,7474.5,7377.89990234375,7419.39990234375,7419.39990234375,985057200,-55.0
2017-06-16,7419.39990234375,7479.0,7419.39990234375,7463.5,7463.5,1889237700,44.10009765625
2017-06-19,7463.5,7537.7998046875,7463.5,7523.7998046875,7523.7998046875,551165300,60.2998046875
2017-06-20,7523.7998046875,7561.10009765625,7472.7001953125,7472.7001953125,7472.7001953125,1005340300,-51.099609375
2017-06-21,7472.7001953125,7477.2001953125,7417.5,7447.7998046875,7447.7998046875,843652400,-24.900390625
2017-06-22,7447.7998046875,7448.5,7398.7998046875,7439.2998046875,7439.2998046875,789287000,-8.5
2017-06-23,7439.2998046875,7441.7998046875,7396.7998046875,7424.10009765625,7424.10009765625,608960600,-15.19970703125
2017-06-26,7424.10009765625,7481.0,7424.10009765625,7446.7998046875,7446.7998046875,702710000,22.69970703125
2017-06-27,7446.7998046875,7451.7001953125,7411.39990234375,7434.39990234375,7434.39990234375,704817400,-12.39990234375
2017-06-28,7434.39990234375,7445.2998046875,7381.39990234375,7387.7998046875,7387.7998046875,833666400,-46.60009765625
2017-06-29,7387.7998046875,7452.0,7341.7998046875,7350.2998046875,7350.2998046875,930392000,-37.5
2017-06-30,7350.2998046875,7377.39990234375,7302.7001953125,7312.7001953125,7312.7001953125,978353300,-37.599609375
2017-07-03,7312.7001953125,7386.10009765625,7312.2998046875,7377.10009765625,7377.10009765625,704804300,64.39990234375
2017-07-04,7377.10009765625,7383.5,7336.7998046875,7357.2001953125,7357.2001953125,597565700,-19.89990234375
2017-07-05,7357.2001953125,7386.89990234375,7347.5,7367.60009765625,7367.60009765625,924489500,10.39990234375
2017-07-06,7367.60009765625,7373.89990234375,7303.5,7337.2998046875,7337.2998046875,767506100,-30.30029296875
2017-07-07,7337.2998046875,7359.5,7314.7001953125,7350.89990234375,7350.89990234375,670643200,13.60009765625
2017-07-10,7350.89990234375,7388.0,7344.2998046875,7370.0,7370.0,597132300,19.10009765625
2017-07-11,7370.0,7386.89990234375,7304.7998046875,7329.7998046875,7329.7998046875,662989700,-40.2001953125
2017-07-12,7329.7998046875,7439.10009765625,7329.7998046875,7416.89990234375,7416.89990234375,796874200,87.10009765625
2017-07-13,7416.89990234375,7428.2001953125,7403.7998046875,7413.39990234375,7413.39990234375,941748000,-3.5
2017-07-14,7413.39990234375,7419.7998046875,7363.7998046875,7378.39990234375,7378.39990234375,827118400,-35.0
2017-07-17,7378.39990234375,7426.39990234375,7378.2998046875,7404.10009765625,7404.10009765625,595711600,25.7001953125
2017-07-18,7404.10009765625,7418.5,7357.7998046875,7390.2001953125,7390.2001953125,615471900,-13.89990234375
2017-07-19,7390.2001953125,7442.7998046875,7379.2998046875,7430.89990234375,7430.89990234375,640610900,40.69970703125
2017-07-20,7430.89990234375,7502.7001953125,7430.89990234375,7487.89990234375,7487.89990234375,706242700,57.0
2017-07-21,7487.89990234375,7515.10009765625,7433.89990234375,7452.89990234375,7452.89990234375,701091300,-35.0
2017-07-24,7452.89990234375,7453.2001953125,7357.5,7377.7001953125,7377.7001953125,1074177600,-75.19970703125
2017-07-25,7377.7001953125,7453.7001953125,7377.7001953125,7434.7998046875,7434.7998046875,774939600,57.099609375
2017-07-26,7434.7998046875,7487.10009765625,7434.7001953125,7452.2998046875,7452.2998046875,751804200,17.5
2017-07-27,7452.2998046875,7461.89990234375,7410.89990234375,7443.0,7443.0,982531200,-9.2998046875
2017-07-28,7443.0,7443.0,7339.39990234375,7368.39990234375,7368.39990234375,798028700,-74.60009765625
2017-07-31,7368.39990234375,7425.5,7367.89990234375,7372.0,7372.0,898503100,3.60009765625
2017-08-01,7372.0,7440.10009765625,7372.0,7423.7001953125,7423.7001953125,718389600,51.7001953125
2017-08-02,7423.7001953125,7434.7001953125,7388.89990234375,7411.39990234375,7411.39990234375,709413000,-12.30029296875
2017-08-03,7411.39990234375,7484.5,7384.2001953125,7474.7998046875,7474.7998046875,795756800,63.39990234375
2017-08-04,7474.7998046875,7519.10009765625,7465.10009765625,7511.7001953125,7511.7001953125,753461700,36.900390625
2017-08-07,7511.7001953125,7533.7001953125,7511.7001953125,7531.89990234375,7531.89990234375,613223700,20.19970703125
2017-08-08,7531.89990234375,7551.89990234375,7518.5,7542.7001953125,7542.7001953125,597542000,10.80029296875
2017-08-09,7542.7001953125,7542.7001953125,7475.7998046875,7498.10009765625,7498.10009765625,779812300,-44.60009765625
2017-08-10,7498.10009765625,7498.10009765625,7376.7001953125,7389.89990234375,7389.89990234375,713176100,-108.2001953125
2017-08-11,7389.89990234375,7390.0,7296.5,7310.0,7310.0,744594900,-79.89990234375
2017-08-14,7310.0,7377.7001953125,7310.0,7353.89990234375,7353.89990234375,536696000,43.89990234375
2017-08-15,7353.89990234375,7399.39990234375,7353.89990234375,7383.89990234375,7383.89990234375,495314400,30.0
2017-08-16,7383.89990234375,7445.0,7383.89990234375,7433.0,7433.0,568676900,49.10009765625
2017-08-17,7433.0,7433.7001953125,7382.2001953125,7387.89990234375,7387.89990234375,576511200,-45.10009765625
2017-08-18,7387.89990234375,7387.89990234375,7302.5,7324.0,7324.0,719309100,-63.89990234375
2017-08-21,7324.0,7332.0,7296.7998046875,7318.89990234375,7318.89990234375,536324300,-5.10009765625
2017-08-22,7318.89990234375,7387.60009765625,7318.89990234375,7381.7001953125,7381.7001953125,656086900,62.80029296875
2017-08-23,7381.7001953125,7394.5,7360.2998046875,7382.7001953125,7382.7001953125,593602900,1.0
2017-08-24,7382.7001953125,7437.89990234375,7382.2001953125,7407.10009765625,7407.10009765625,734674100,24.39990234375
2017-08-25,7407.10009765625,7439.5,7401.5,7401.5,7401.5,498099600,-5.60009765625
2017-08-29,7401.5,7401.60009765625,7289.2001953125,7337.39990234375,7337.39990234375,734574500,-64.10009765625
2017-08-30,7337.39990234375,7381.2998046875,7337.39990234375,7365.2998046875,7365.2998046875,666133700,27.89990234375
2017-08-31,7365.2998046875,7443.7001953125,7365.0,7430.60009765625,7430.60009765625,761338600,65.30029296875
2017-09-01,7430.60009765625,7460.5,7430.10009765625,7438.5,7438.5,536515100,7.89990234375
2017-09-04,7438.5,7438.5,7404.10009765625,7411.5,7411.5,389133300,-27.0
2017-09-05,7411.5,7437.5,7369.60009765625,7372.89990234375,7372.89990234375,541337100,-38.60009765625
2017-09-06,7372.89990234375,7372.89990234375,7322.39990234375,7354.10009765625,7354.10009765625,676234700,-18.7998046875
2017-09-07,7354.10009765625,7412.7001953125,7348.39990234375,7397.0,7397.0,643758300,42.89990234375
2017-09-08,7397.0,7397.0,7358.39990234375,7377.60009765625,7377.60009765625,600535800,-19.39990234375
2017-09-11,7377.60009765625,7434.10009765625,7377.60009765625,7413.60009765625,7413.60009765625,614926800,36.0
2017-09-12,7413.60009765625,7435.7998046875,7387.0,7400.7001953125,7400.7001953125,745693800,-12.89990234375
2017-09-13,7400.7001953125,7401.2998046875,7336.2001953125,7379.7001953125,7379.7001953125,844049500,-21.0
2017-09-14,7379.7001953125,7390.7001953125,7287.7001953125,7295.39990234375,7295.39990234375,1221676900,-84.30029296875
2017-09-15,7295.39990234375,7295.39990234375,7196.60009765625,7215.5,7215.5,1416161300,-79.89990234375
2017-09-18,7215.5,7257.5,7215.5,7253.2998046875,7253.2998046875,712298700,37.7998046875
2017-09-19,7253.2998046875,7285.7001953125,7243.60009765625,7275.2998046875,7275.2998046875,773526900,22.0
2017-09-20,7275.2998046875,7289.89990234375,7249.60009765625,7272.0,7272.0,770407100,-3.2998046875
2017-09-21,7272.0,7289.2001953125,7260.10009765625,7263.89990234375,7263.89990234375,786845200,-8.10009765625
2017-09-22,7263.89990234375,7320.2998046875,7242.2001953125,7310.60009765625,7310.60009765625,625557800,46.7001953125
2017-09-25,7310.60009765625,7312.5,7272.5,7301.2998046875,7301.2998046875,584594700,-9.30029296875
2017-09-26,7301.2998046875,7311.7998046875,7273.2998046875,7285.7001953125,7285.7001953125,686442500,-15.599609375
2017-09-27,7285.7001953125,7327.5,7285.7001953125,7313.5,7313.5,832249800,27.7998046875
2017-09-28,7313.5,7323.2998046875,7289.7998046875,7322.7998046875,7322.7998046875,725911000,9.2998046875
2017-09-29,7322.7998046875,7382.7001953125,7321.60009765625,7372.7998046875,7372.7998046875,728387400,50.0
2017-10-02,7372.7998046875,7438.7998046875,7372.7001953125,7438.7998046875,7438.7998046875,864401100,66.0
2017-10-03,7438.7998046875,7469.7998046875,7426.7001953125,7468.10009765625,7468.10009765625,697184200,29.30029296875
2017-10-04,7468.10009765625,7476.2998046875,7456.60009765625,7467.60009765625,7467.60009765625,916914900,-0.5
2017-10-05,7467.60009765625,7508.0,7464.39990234375,7508.0,7508.0,756132200,40.39990234375
2017-10-06,7508.0,7527.7001953125,7508.0,7522.89990234375,7522.89990234375,673882500,14.89990234375
2017-10-09,7522.89990234375,7523.7001953125,7493.7001953125,7507.89990234375,7507.89990234375,675841500,-15.0
2017-10-10,7507.89990234375,7543.89990234375,7504.60009765625,7538.2998046875,7538.2998046875,797063500,30.39990234375
2017-10-11,7538.2998046875,7550.2001953125,7519.60009765625,7533.7998046875,7533.7998046875,1212434400,-4.5
2017-10-12,7533.7998046875,7565.10009765625,7526.2998046875,7556.2001953125,7556.2001953125,701114100,22.400390625
2017-10-13,7556.2001953125,7556.2001953125,7521.10009765625,7535.39990234375,7535.39990234375,666480800,-20.80029296875
2017-10-16,7535.39990234375,7557.0,7526.7001953125,7527.0,7527.0,715914400,-8.39990234375
2017-10-17,7527.0,7550.39990234375,7506.2998046875,7516.2001953125,7516.2001953125,1003303400,-10.7998046875
2017-10-18,7516.2001953125,7555.2001953125,7516.2001953125,7542.89990234375,7542.89990234375,626374800,26.69970703125
2017-10-19,7542.89990234375,7542.89990234375,7485.39990234375,7523.0,7523.0,806162200,-19.89990234375
2017-10-20,7523.0,7560.0,7517.10009765625,7523.2001953125,7523.2001953125,732296700,0.2001953125
2017-10-23,7523.2001953125,7542.0,7511.7998046875,7524.5,7524.5,548853900,1.2998046875
2017-10-24,7524.5,7535.2001953125,7508.5,7526.5,7526.5,657035000,2.0
2017-10-25,7526.5,7528.5,7437.39990234375,7447.2001953125,7447.2001953125,894719200,-79.2998046875
2017-10-26,7447.2001953125,7488.2998046875,7440.10009765625,7486.5,7486.5,988569400,39.2998046875
2017-10-27,7486.5,7520.7998046875,7485.2001953125,7505.0,7505.0,844552500,18.5
2017-10-30,7505.0,7507.0,7478.39990234375,7487.7998046875,7487.7998046875,727471900,-17.2001953125
2017-10-31,7487.7998046875,7516.89990234375,7484.0,7493.10009765625,7493.10009765625,708732700,5.30029296875
